version,diet_id,diet_label,diet_group,combo,target_kcal,target_protein_g,target_carbs_g,target_fat_g,actual_kcal,actual_protein_g,actual_carbs_g,actual_fat_g,dev_kcal_pct,dev_protein_pct,dev_carbs_pct,dev_fat_pct,solve_mode,tolerance_tier,culinary_pass,serving_step,wall_time_ms,lp_attempts,root_cause_category,root_cause_detail,culinary_cap_adherent,max_subrecipe_kcal_share_pct,max_subrecipe_servings
v1,person_6,Person 6,real,lunch_snack_dinner,1600.0,120.0,160.0,53.3,1613,119,160,55,0.8,-0.8,0.0,3.2,strict_tight,0.08,strict,0.5,415.27,2,,,True,32.3,4.0
v1,person_6,Person 6,real,lunch_dinner,1600.0,120.0,160.0,53.3,1603,112,159,58,0.2,-6.7,-0.6,8.8,strict_tight,0.08,strict,1.0,159.18,1,,,True,26.0,4.0
v1,person_6,Person 6,real,lunch_only,1600.0,120.0,160.0,53.3,1611,120,160,55,0.7,0.0,0.0,3.2,single_meal_kcal_only,0.08,strict,1.0,134.94,1,,,True,38.8,7.0
v1,person_6,Person 6,real,dinner_only,1600.0,120.0,160.0,53.3,1538,85,157,63,-3.9,-29.2,-1.9,18.2,single_meal_kcal_only,0.08,strict,1.0,107.15,1,,,True,49.9,7.0
v1,person_6,Person 6,real,lunch_snack,1600.0,120.0,160.0,53.3,1587,121,156,53,-0.8,0.8,-2.5,-0.6,strict_tight,0.08,strict,1.0,198.85,1,,,True,39.4,5.0
v1,person_7,Person 7,real,full_day,1700.0,127.5,170.0,56.7,1707,116,171,62,0.4,-9.0,0.6,9.3,strict_tight,0.08,strict,1.0,194.4,1,,,True,24.4,3.0
v1,person_7,Person 7,real,lunch_snack_dinner,1700.0,127.5,170.0,56.7,1710,113,173,63,0.6,-11.4,1.8,11.1,strict_tight,0.08,strict,1.0,216.46,1,,,True,25.7,5.0
v1,person_7,Person 7,real,lunch_dinner,1700.0,127.5,170.0,56.7,1687,114,178,58,-0.8,-10.6,4.7,2.3,strict_tight,0.08,strict,1.0,225.42,1,,,True,26.1,5.0
v1,person_7,Person 7,real,lunch_only,1700.0,127.5,170.0,56.7,1705,127,172,57,0.3,-0.4,1.2,0.5,single_meal_kcal_only,0.08,strict,1.0,188.58,1,,,True,36.8,6.0
v1,person_7,Person 7,real,dinner_only,1700.0,127.5,170.0,56.7,1626,87,177,64,-4.4,-31.8,4.1,12.9,single_meal_kcal_only,0.08,strict,1.0,106.85,1,,,True,47.2,8.0
v1,person_7,Person 7,real,lunch_snack,1700.0,127.5,170.0,56.7,1675,125,168,56,-1.5,-2.0,-1.2,-1.2,strict_tight,0.08,strict,1.0,133.53,1,,,True,37.4,5.0
v1,person_8,Person 8,real,full_day,1400.0,70.0,175.0,46.7,1398,70,175,47,-0.1,0.0,0.0,0.6,strict_tight,0.08,strict,0.5,361.15,2,,,True,25.2,4.0
v1,person_8,Person 8,real,lunch_snack_dinner,1400.0,70.0,175.0,46.7,1433,71,182,47,2.4,1.4,4.0,0.6,strict_tight,0.08,strict,1.0,137.35,1,,,True,30.7,5.0
v1,person_8,Person 8,real,lunch_dinner,1400.0,70.0,175.0,46.7,1378,72,168,47,-1.6,2.9,-4.0,0.6,strict_tight,0.08,strict,1.0,135.34,1,,,True,31.9,5.0
v1,person_8,Person 8,real,lunch_only,1400.0,70.0,175.0,46.7,1382,69,175,45,-1.3,-1.4,0.0,-3.6,single_meal_kcal_only,0.08,strict,1.0,101.24,1,,,True,37.9,8.0
v1,person_8,Person 8,real,dinner_only,1400.0,70.0,175.0,46.7,1388,63,177,48,-0.9,-10.0,1.1,2.8,single_meal_kcal_only,0.08,strict,1.0,69.11,1,,,True,50.7,8.0
v1,person_8,Person 8,real,lunch_snack,1400.0,70.0,175.0,46.7,1416,77,171,47,1.1,10.0,-2.3,0.6,strict_tight,0.08,strict,0.5,194.41,2,,,True,25.9,3.5
v1,person_9,Person 9,real,full_day,1140.0,95.0,100.0,40.0,1164,95,102,42,2.1,0.0,2.0,5.0,strict_tight,0.08,strict,0.5,185.42,2,,,True,32.9,3.0
v1,person_9,Person 9,real,lunch_snack_dinner,1140.0,95.0,100.0,40.0,1130,82,98,45,-0.9,-13.7,-2.0,12.5,strict_relaxed_tol,0.1,strict,0.5,426.08,4,,,True,27.7,2.5
v1,person_9,Person 9,real,lunch_dinner,1140.0,95.0,100.0,40.0,1174,91,105,43,3.0,-4.2,5.0,7.5,strict_tight,0.08,strict,0.5,210.56,2,,,True,35.5,2.5
v1,person_9,Person 9,real,lunch_only,1140.0,95.0,100.0,40.0,1113,84,102,41,-2.4,-11.6,2.0,2.5,single_meal_kcal_only,0.08,strict,1.0,104.24,1,,,True,37.5,3.0
v1,person_9,Person 9,real,dinner_only,1140.0,95.0,100.0,40.0,1050,56,100,47,-7.9,-41.1,0.0,17.5,single_meal_kcal_only,0.08,strict,1.0,77.57,1,,,True,43.9,3.0
v1,person_9,Person 9,real,lunch_snack,1140.0,95.0,100.0,40.0,1136,95,99,40,-0.4,0.0,-1.0,0.0,strict_tight,0.08,strict,0.5,192.45,2,,,True,45.9,3.5
v1,person_10,Person 10,real,full_day,1200.0,90.0,120.0,40.0,1199,90,120,40,-0.1,0.0,0.0,0.0,strict_tight,0.08,strict,0.5,154.2,2,,,True,26.6,2.5
v1,person_10,Person 10,real,lunch_snack_dinner,1200.0,90.0,120.0,40.0,1245,92,119,45,3.8,2.2,-0.8,12.5,strict_tight,0.08,strict,0.5,332.64,2,,,True,33.5,3.0
v1,person_10,Person 10,real,lunch_dinner,1200.0,90.0,120.0,40.0,1184,86,120,40,-1.3,-4.4,0.0,0.0,strict_tight,0.08,strict,0.5,290.14,2,,,True,35.2,3.0
v1,person_10,Person 10,real,lunch_only,1200.0,90.0,120.0,40.0,1218,87,123,42,1.5,-3.3,2.5,5.0,single_meal_kcal_only,0.08,strict,1.0,148.87,1,,,True,34.4,4.0
v1,person_10,Person 10,real,dinner_only,1200.0,90.0,120.0,40.0,1143,56,135,42,-4.8,-37.8,12.5,5.0,single_meal_kcal_only,0.08,strict,1.0,103.5,1,,,True,46.2,6.0
v1,person_10,Person 10,real,lunch_snack,1200.0,90.0,120.0,40.0,1188,85,120,41,-1.0,-5.6,0.0,2.5,strict_tight,0.08,strict,1.0,80.1,1,,,True,35.1,5.0
v1,synth_1000_balanced,1000kcal / balanced,synthetic,full_day,1000.0,72.0,76.8,45.0,999,72,77,45,-0.1,0.0,0.3,0.0,strict_tight,0.08,strict,0.5,267.99,2,,,True,25.5,2.0
v1,synth_1000_balanced,1000kcal / balanced,synthetic,lunch_snack_dinner,1000.0,72.0,76.8,45.0,1008,72,77,46,0.8,0.0,0.3,2.2,strict_tight,0.08,strict,0.5,360.51,2,,,True,30.5,2.0
v1,synth_1000_balanced,1000kcal / balanced,synthetic,lunch_dinner,1000.0,72.0,76.8,45.0,1025,73,76,48,2.5,1.4,-1.0,6.7,strict_tight,0.08,strict,1.0,100.88,1,,,True,29.9,2.0
v1,synth_1000_balanced,1000kcal / balanced,synthetic,lunch_only,1000.0,72.0,76.8,45.0,1018,81,76,43,1.8,12.5,-1.0,-4.4,single_meal_kcal_only,0.08,strict,1.0,220.56,1,,,True,41.0,8.0
v1,synth_1000_balanced,1000kcal / balanced,synthetic,dinner_only,1000.0,72.0,76.8,45.0,1033,65,77,52,3.3,-9.7,0.3,15.6,single_meal_kcal_only,0.08,strict,1.0,104.52,1,,,True,59.5,4.0
v1,synth_1000_balanced,1000kcal / balanced,synthetic,lunch_snack,1000.0,72.0,76.8,45.0,1019,79,77,44,1.9,9.7,0.3,-2.2,strict_tight,0.08,strict,0.5,298.15,2,,,True,41.0,2.5
v1,synth_1000_low_protein,1000kcal / low protein,synthetic,full_day,1000.0,49.5,99.2,45.0,994,49,100,44,-0.6,-1.0,0.8,-2.2,strict_tight,0.08,strict,0.5,484.95,2,,,True,19.3,2.0
v1,synth_1000_low_protein,1000kcal / low protein,synthetic,lunch_snack_dinner,1000.0,49.5,99.2,45.0,995,50,100,44,-0.5,1.0,0.8,-2.2,strict_tight,0.08,strict,0.5,312.17,2,,,True,19.3,2.0
v1,synth_1000_low_protein,1000kcal / low protein,synthetic,lunch_dinner,1000.0,49.5,99.2,45.0,1000,58,100,41,0.0,17.2,0.8,-8.9,strict_tight,0.08,strict,0.5,349.16,2,,,True,42.7,5.0
v1,synth_1000_low_protein,1000kcal / low protein,synthetic,lunch_only,1000.0,49.5,99.2,45.0,1045,58,99,46,4.5,17.2,-0.2,2.2,single_meal_kcal_only,0.08,strict,1.0,95.46,1,,,True,40.9,7.0
v1,synth_1000_low_protein,1000kcal / low protein,synthetic,dinner_only,1000.0,49.5,99.2,45.0,1021,48,102,47,2.1,-3.0,2.8,4.4,single_meal_kcal_only,0.08,strict,1.0,104.94,1,,,True,34.5,4.0
v1,synth_1000_low_protein,1000kcal / low protein,synthetic,lunch_snack,1000.0,49.5,99.2,45.0,1000,54,108,39,0.0,9.1,8.9,-13.3,strict_relaxed_tol,0.15,strict,0.5,568.29,6,,,True,21.4,2.5
v1,synth_1000_extremely_low_protein,1000kcal / extremely low protein,synthetic,full_day,1000.0,27.0,121.8,45.0,1218,79,108,52,21.8,192.6,-11.3,15.6,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1188.51,17,,,True,17.1,1.0
v1,synth_1000_extremely_low_protein,1000kcal / extremely low protein,synthetic,lunch_snack_dinner,1000.0,27.0,121.8,45.0,1006,43,123,38,0.6,59.3,1.0,-15.6,relaxed_culinary,0.2,relaxed,0.5,1113.15,16,,,True,31.8,2.5
v1,synth_1000_extremely_low_protein,1000kcal / extremely low protein,synthetic,lunch_dinner,1000.0,27.0,121.8,45.0,1127,66,118,43,12.7,144.4,-3.1,-4.4,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1234.0,17,,,True,22.8,3.0
v1,synth_1000_extremely_low_protein,1000kcal / extremely low protein,synthetic,lunch_only,1000.0,27.0,121.8,45.0,1070,55,123,39,7.0,103.7,1.0,-13.3,single_meal_kcal_only,0.08,strict,1.0,68.06,1,,,True,63.9,8.0
v1,synth_1000_extremely_low_protein,1000kcal / extremely low protein,synthetic,dinner_only,1000.0,27.0,121.8,45.0,994,37,119,41,-0.6,37.0,-2.3,-8.9,single_meal_kcal_only,0.08,strict,1.0,77.27,1,,,True,68.8,8.0
v1,synth_1000_extremely_low_protein,1000kcal / extremely low protein,synthetic,lunch_snack,1000.0,27.0,121.8,45.0,1115,55,127,43,11.5,103.7,4.3,-4.4,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1122.75,17,,,True,34.4,3.0
v1,synth_1000_high_protein,1000kcal / high protein,synthetic,full_day,1000.0,90.0,58.8,45.0,994,83,63,45,-0.6,-7.8,7.1,0.0,strict_tight,0.08,strict,0.5,134.42,2,,,True,23.2,1.5
v1,synth_1000_high_protein,1000kcal / high protein,synthetic,lunch_snack_dinner,1000.0,90.0,58.8,45.0,996,77,61,50,-0.4,-14.4,3.7,11.1,strict_relaxed_tol,0.15,strict,0.5,635.93,6,,,True,38.5,2.5
v1,synth_1000_high_protein,1000kcal / high protein,synthetic,lunch_dinner,1000.0,90.0,58.8,45.0,1004,85,59,47,0.4,-5.6,0.3,4.4,strict_tight,0.08,strict,0.5,254.92,2,,,True,31.2,2.0
v1,synth_1000_high_protein,1000kcal / high protein,synthetic,lunch_only,1000.0,90.0,58.8,45.0,973,80,61,45,-2.7,-11.1,3.7,0.0,single_meal_kcal_only,0.08,strict,1.0,100.82,1,,,True,42.9,4.0
v1,synth_1000_high_protein,1000kcal / high protein,synthetic,dinner_only,1000.0,90.0,58.8,45.0,945,63,58,51,-5.5,-30.0,-1.4,13.3,single_meal_kcal_only,0.08,strict,1.0,67.77,1,,,True,65.0,4.0
v1,synth_1000_high_protein,1000kcal / high protein,synthetic,lunch_snack,1000.0,90.0,58.8,45.0,995,91,61,43,-0.5,1.1,3.7,-4.4,strict_tight,0.08,strict,0.5,139.47,2,,,True,52.4,2.5
v1,synth_1000_extremely_high_protein,1000kcal / extremely high protein,synthetic,full_day,1000.0,115.9,33.8,44.6,1218,79,108,52,21.8,-31.8,219.5,16.6,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1133.77,17,,,True,17.1,1.0
v1,synth_1000_extremely_high_protein,1000kcal / extremely high protein,synthetic,lunch_snack_dinner,1000.0,115.9,33.8,44.6,996,62,91,42,-0.4,-46.5,169.2,-5.8,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1157.65,17,,,True,21.0,1.0
v1,synth_1000_extremely_high_protein,1000kcal / extremely high protein,synthetic,lunch_dinner,1000.0,115.9,33.8,44.6,1021,73,75,48,2.1,-37.0,121.9,7.6,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1198.09,17,,,True,30.1,2.0
v1,synth_1000_extremely_high_protein,1000kcal / extremely high protein,synthetic,lunch_only,1000.0,115.9,33.8,44.6,1027,105,49,46,2.7,-9.4,45.0,3.1,single_meal_kcal_only,0.08,strict,1.0,72.17,1,,,True,60.9,3.0
v1,synth_1000_extremely_high_protein,1000kcal / extremely high protein,synthetic,dinner_only,1000.0,115.9,33.8,44.6,1010,75,39,62,1.0,-35.3,15.4,39.0,single_meal_kcal_only,0.08,strict,1.0,66.98,1,,,True,76.0,5.0
v1,synth_1000_extremely_high_protein,1000kcal / extremely high protein,synthetic,lunch_snack,1000.0,115.9,33.8,44.6,877,75,61,37,-12.3,-35.3,80.5,-17.0,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1119.86,17,,,True,47.6,2.0
v1,synth_1000_low_fat,1000kcal / low fat,synthetic,full_day,1000.0,72.0,127.4,22.5,1306,81,128,52,30.6,12.5,0.5,131.1,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1133.85,17,,,True,16.0,2.0
v1,synth_1000_low_fat,1000kcal / low fat,synthetic,lunch_snack_dinner,1000.0,72.0,127.4,22.5,1172,66,131,43,17.2,-8.3,2.8,91.1,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1151.49,17,,,True,22.5,3.0
v1,synth_1000_low_fat,1000kcal / low fat,synthetic,lunch_dinner,1000.0,72.0,127.4,22.5,995,57,128,28,-0.5,-20.8,0.5,24.4,strict_relaxed_tol,0.2,strict,0.5,678.82,8,,,True,26.5,3.0
v1,synth_1000_low_fat,1000kcal / low fat,synthetic,lunch_only,1000.0,72.0,127.4,22.5,976,55,138,23,-2.4,-23.6,8.3,2.2,single_meal_kcal_only,0.08,strict,1.0,103.59,1,,,True,53.6,5.0
v1,synth_1000_low_fat,1000kcal / low fat,synthetic,dinner_only,1000.0,72.0,127.4,22.5,921,31,146,24,-7.9,-56.9,14.6,6.7,single_meal_kcal_only,0.08,strict,1.0,72.07,1,,,True,57.3,6.0
v1,synth_1000_low_fat,1000kcal / low fat,synthetic,lunch_snack,1000.0,72.0,127.4,22.5,917,75,81,32,-8.3,4.2,-36.4,42.2,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1175.15,17,,,True,45.5,2.0
v1,synth_1000_extremely_low_fat,1000kcal / extremely low fat,synthetic,full_day,1000.0,72.0,152.7,11.2,1398,83,148,53,39.8,15.3,-3.1,373.2,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1244.16,17,,,True,18.9,3.0
v1,synth_1000_extremely_low_fat,1000kcal / extremely low fat,synthetic,lunch_snack_dinner,1000.0,72.0,152.7,11.2,1276,69,152,43,27.6,-4.2,-0.5,283.9,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1137.94,17,,,True,20.7,3.0
v1,synth_1000_extremely_low_fat,1000kcal / extremely low fat,synthetic,lunch_dinner,1000.0,72.0,152.7,11.2,1220,66,153,38,22.0,-8.3,0.2,239.3,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1297.78,17,,,True,36.1,5.0
v1,synth_1000_extremely_low_fat,1000kcal / extremely low fat,synthetic,lunch_only,1000.0,72.0,152.7,11.2,1019,57,153,20,1.9,-20.8,0.2,78.6,single_meal_kcal_only,0.08,strict,1.0,70.13,1,,,True,61.6,7.0
v1,synth_1000_extremely_low_fat,1000kcal / extremely low fat,synthetic,dinner_only,1000.0,72.0,152.7,11.2,924,31,153,21,-7.6,-56.9,0.2,87.5,single_meal_kcal_only,0.08,strict,1.0,66.16,1,,,True,66.7,7.0
v1,synth_1000_extremely_low_fat,1000kcal / extremely low fat,synthetic,lunch_snack,1000.0,72.0,152.7,11.2,708,45,79,24,-29.2,-37.5,-48.3,114.3,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1109.66,17,,,True,29.6,2.0
v1,synth_1000_high_fat,1000kcal / high fat,synthetic,full_day,1000.0,66.5,33.8,66.5,1218,79,108,52,21.8,18.8,219.5,-21.8,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1144.41,17,,,True,17.1,1.0
v1,synth_1000_high_fat,1000kcal / high fat,synthetic,lunch_snack_dinner,1000.0,66.5,33.8,66.5,1065,65,94,48,6.5,-2.3,178.1,-27.8,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1146.68,17,,,True,19.6,2.0
v1,synth_1000_high_fat,1000kcal / high fat,synthetic,lunch_dinner,1000.0,66.5,33.8,66.5,1021,73,75,48,2.1,9.8,121.9,-27.8,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1176.75,17,,,True,30.1,2.0
v1,synth_1000_high_fat,1000kcal / high fat,synthetic,lunch_only,1000.0,66.5,33.8,66.5,1024,62,58,60,2.4,-6.8,71.6,-9.8,single_meal_kcal_only,0.08,strict,1.0,90.19,1,,,True,60.7,9.0
v1,synth_1000_high_fat,1000kcal / high fat,synthetic,dinner_only,1000.0,66.5,33.8,66.5,995,67,43,62,-0.5,0.8,27.2,-6.8,single_meal_kcal_only,0.08,strict,1.0,76.42,1,,,True,61.7,4.0
v1,synth_1000_high_fat,1000kcal / high fat,synthetic,lunch_snack,1000.0,66.5,33.8,66.5,808,72,59,32,-19.2,8.3,74.6,-51.9,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1166.72,17,,,True,51.6,2.0
v1,synth_1000_extremely_high_fat,1000kcal / extremely high fat,synthetic,full_day,1000.0,52.8,33.8,72.6,1218,79,108,52,21.8,49.6,219.5,-28.4,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1125.65,17,,,True,17.1,1.0
v1,synth_1000_extremely_high_fat,1000kcal / extremely high fat,synthetic,lunch_snack_dinner,1000.0,52.8,33.8,72.6,996,62,91,42,-0.4,17.4,169.2,-42.1,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1387.46,17,,,True,21.0,1.0
v1,synth_1000_extremely_high_fat,1000kcal / extremely high fat,synthetic,lunch_dinner,1000.0,52.8,33.8,72.6,868,60,74,37,-13.2,13.6,118.9,-49.0,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1356.44,17,,,True,24.0,1.0
v1,synth_1000_extremely_high_fat,1000kcal / extremely high fat,synthetic,lunch_only,1000.0,52.8,33.8,72.6,955,59,56,55,-4.5,11.7,65.7,-24.2,single_meal_kcal_only,0.08,strict,1.0,86.02,1,,,True,57.8,8.0
v1,synth_1000_extremely_high_fat,1000kcal / extremely high fat,synthetic,dinner_only,1000.0,52.8,33.8,72.6,979,59,46,62,-2.1,11.7,36.1,-14.6,single_meal_kcal_only,0.08,strict,1.0,92.64,1,,,True,47.0,5.0
v1,synth_1000_extremely_high_fat,1000kcal / extremely high fat,synthetic,lunch_snack,1000.0,52.8,33.8,72.6,669,45,59,28,-33.1,-14.8,74.6,-61.4,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1418.23,17,,,True,31.2,2.0
v1,synth_1000_low_carbs,1000kcal / low carbs,synthetic,full_day,1000.0,84.0,33.8,58.8,1279,81,109,57,27.9,-3.6,222.5,-3.1,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1554.25,17,,,True,16.3,2.0
v1,synth_1000_low_carbs,1000kcal / low carbs,synthetic,lunch_snack_dinner,1000.0,84.0,33.8,58.8,1218,79,95,58,21.8,-6.0,181.1,-1.4,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1404.62,17,,,True,25.2,2.0
v1,synth_1000_low_carbs,1000kcal / low carbs,synthetic,lunch_dinner,1000.0,84.0,33.8,58.8,999,82,48,53,-0.1,-2.4,42.0,-9.9,strict_relaxed_tol,0.2,strict,0.5,655.57,8,,,True,46.1,3.0
v1,synth_1000_low_carbs,1000kcal / low carbs,synthetic,lunch_only,1000.0,84.0,33.8,58.8,1026,84,53,53,2.6,0.0,56.8,-9.9,single_meal_kcal_only,0.08,strict,1.0,105.77,1,,,True,40.7,6.0
v1,synth_1000_low_carbs,1000kcal / low carbs,synthetic,dinner_only,1000.0,84.0,33.8,58.8,1010,75,39,62,1.0,-10.7,15.4,5.4,single_meal_kcal_only,0.08,strict,1.0,88.99,1,,,True,76.0,5.0
