version,diet_id,diet_label,diet_group,combo,target_kcal,target_protein_g,target_carbs_g,target_fat_g,actual_kcal,actual_protein_g,actual_carbs_g,actual_fat_g,dev_kcal_pct,dev_protein_pct,dev_carbs_pct,dev_fat_pct,solve_mode,tolerance_tier,culinary_pass,serving_step,wall_time_ms,lp_attempts,root_cause_category,root_cause_detail,culinary_cap_adherent,max_subrecipe_kcal_share_pct,max_subrecipe_servings
v0,person_3,Person 3,real,lunch_snack,1800.0,135.0,180.0,60.0,1706,108,168,67,-5.2,-20.0,-6.7,11.7,relaxed_culinary,0.2,relaxed,0.5,1294.26,16,SERVING_BALANCE_RATIO_BLOCKED,flat_2.5x_default_ratio,True,33.7,4.5
v0,person_4,Person 4,real,full_day,1140.0,95.0,100.0,40.0,1138,87,101,43,-0.2,-8.4,1.0,7.5,strict_tight,0.08,strict,0.5,261.25,2,,,True,22.4,2.0
v0,person_4,Person 4,real,lunch_snack_dinner,1140.0,95.0,100.0,40.0,1168,83,107,45,2.5,-12.6,7.0,12.5,strict_relaxed_tol,0.1,strict,0.5,692.97,4,RECIPE_POOL_MISMATCH,"achievable kcal [996,4450] vs target 1140",True,26.8,2.5
v0,person_4,Person 4,real,lunch_dinner,1140.0,95.0,100.0,40.0,1174,91,105,43,3.0,-4.2,5.0,7.5,strict_tight,0.08,strict,0.5,466.58,2,,,True,35.5,2.5
v0,person_4,Person 4,real,lunch_only,1140.0,95.0,100.0,40.0,1096,95,90,40,-3.9,0.0,-10.0,0.0,strict_tight,0.08,strict,0.5,158.94,2,,,True,47.6,2.5
v0,person_4,Person 4,real,dinner_only,1140.0,95.0,100.0,40.0,967,53,96,41,-15.2,-44.2,-4.0,2.5,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1375.38,17,RECIPE_POOL_MISMATCH,"achievable kcal [396,1724] vs target 1140",True,47.6,4.0
v0,person_4,Person 4,real,lunch_snack,1140.0,95.0,100.0,40.0,1147,95,100,41,0.6,0.0,0.0,2.5,strict_tight,0.08,strict,0.5,171.53,2,,,True,45.5,2.5
v0,person_5,Person 5,real,full_day,1400.0,105.0,140.0,46.7,1377,101,139,47,-1.6,-3.8,-0.7,0.6,strict_tight,0.08,strict,0.5,219.93,2,,,True,22.7,3.0
v0,person_5,Person 5,real,lunch_snack_dinner,1400.0,105.0,140.0,46.7,1380,96,133,52,-1.4,-8.6,-5.0,11.3,strict_tight,0.08,strict,1.0,74.77,1,,,True,30.2,3.0
v0,person_5,Person 5,real,lunch_dinner,1400.0,105.0,140.0,46.7,1357,97,138,47,-3.1,-7.6,-1.4,0.6,strict_tight,0.08,strict,1.0,77.83,1,,,True,30.7,3.0
v0,person_5,Person 5,real,lunch_only,1400.0,105.0,140.0,46.7,940,78,78,35,-32.9,-25.7,-44.3,-25.1,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1224.57,17,SERVING_BALANCE_RATIO_BLOCKED,flat_2.5x_default_ratio,True,44.4,2.0
v0,person_5,Person 5,real,dinner_only,1400.0,105.0,140.0,46.7,1209,60,130,50,-13.6,-42.9,-7.1,7.1,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1161.65,17,RECIPE_POOL_MISMATCH,"achievable kcal [396,1724] vs target 1400",True,38.1,5.0
v0,person_5,Person 5,real,lunch_snack,1400.0,105.0,140.0,46.7,1347,98,130,48,-3.8,-6.7,-7.1,2.8,strict_tight,0.08,strict,0.5,228.53,2,,,True,38.7,2.5
v0,person_6,Person 6,real,full_day,1600.0,120.0,160.0,53.3,1600,119,160,54,0.0,-0.8,0.0,1.3,strict_tight,0.08,strict,0.5,250.84,2,,,True,26.1,4.0
v0,person_6,Person 6,real,lunch_snack_dinner,1600.0,120.0,160.0,53.3,1613,119,160,55,0.8,-0.8,0.0,3.2,strict_tight,0.08,strict,0.5,152.71,2,,,True,32.3,4.0
v0,person_6,Person 6,real,lunch_dinner,1600.0,120.0,160.0,53.3,1599,112,158,58,-0.1,-6.7,-1.2,8.8,strict_tight,0.08,strict,1.0,75.62,1,,,True,26.1,4.0
v0,person_6,Person 6,real,lunch_only,1600.0,120.0,160.0,53.3,940,78,78,35,-41.2,-35.0,-51.2,-34.3,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1521.23,17,SERVING_BALANCE_RATIO_BLOCKED,flat_2.5x_default_ratio,True,44.4,2.0
v0,person_6,Person 6,real,dinner_only,1600.0,120.0,160.0,53.3,1294,71,129,55,-19.1,-40.8,-19.4,3.2,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1563.72,17,RECIPE_POOL_MISMATCH,"achievable kcal [396,1724] vs target 1600",True,47.5,5.0
v0,person_6,Person 6,real,lunch_snack,1600.0,120.0,160.0,53.3,1539,102,156,56,-3.8,-15.0,-2.5,5.1,relaxed_culinary,0.1,relaxed,0.5,1855.9,12,SERVING_BALANCE_RATIO_BLOCKED,flat_2.5x_default_ratio,True,33.9,4.0
v0,person_7,Person 7,real,full_day,1700.0,127.5,170.0,56.7,1707,116,171,62,0.4,-9.0,0.6,9.3,strict_tight,0.08,strict,1.0,100.1,1,,,True,24.4,3.0
v0,person_7,Person 7,real,lunch_snack_dinner,1700.0,127.5,170.0,56.7,1710,113,173,63,0.6,-11.4,1.8,11.1,strict_tight,0.08,strict,1.0,107.47,1,,,True,25.7,5.0
v0,person_7,Person 7,real,lunch_dinner,1700.0,127.5,170.0,56.7,1687,114,178,58,-0.8,-10.6,4.7,2.3,strict_tight,0.08,strict,1.0,84.77,1,,,True,26.1,5.0
v0,person_7,Person 7,real,lunch_only,1700.0,127.5,170.0,56.7,940,78,78,35,-44.7,-38.8,-54.1,-38.3,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1330.54,17,SERVING_BALANCE_RATIO_BLOCKED,flat_2.5x_default_ratio,True,44.4,2.0
v0,person_7,Person 7,real,dinner_only,1700.0,127.5,170.0,56.7,1363,73,131,61,-19.8,-42.7,-22.9,7.6,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1490.24,17,RECIPE_POOL_MISMATCH,"achievable kcal [396,1724] vs target 1700",True,45.1,5.0
v0,person_7,Person 7,real,lunch_snack,1700.0,127.5,170.0,56.7,1672,106,167,64,-1.6,-16.9,-1.8,12.9,relaxed_culinary,0.15,relaxed,0.5,1283.93,14,SERVING_BALANCE_RATIO_BLOCKED,flat_2.5x_default_ratio,True,34.4,4.5
v0,person_8,Person 8,real,full_day,1400.0,70.0,175.0,46.7,1398,70,175,47,-0.1,0.0,0.0,0.6,strict_tight,0.08,strict,0.5,332.56,2,,,True,25.2,4.0
v0,person_8,Person 8,real,lunch_snack_dinner,1400.0,70.0,175.0,46.7,1433,71,182,47,2.4,1.4,4.0,0.6,strict_tight,0.08,strict,1.0,132.94,1,,,True,30.7,5.0
v0,person_8,Person 8,real,lunch_dinner,1400.0,70.0,175.0,46.7,1374,72,167,47,-1.9,2.9,-4.6,0.6,strict_tight,0.08,strict,1.0,83.11,1,,,True,32.0,5.0
v0,person_8,Person 8,real,lunch_only,1400.0,70.0,175.0,46.7,940,78,78,35,-32.9,11.4,-55.4,-25.1,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1572.04,17,RECIPE_POOL_MISMATCH,"achievable kcal [472,2087] vs target 1400",True,44.4,2.0
v0,person_8,Person 8,real,dinner_only,1400.0,70.0,175.0,46.7,1294,71,129,55,-7.6,1.4,-26.3,17.8,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1715.11,17,RECIPE_POOL_MISMATCH,"achievable kcal [396,1724] vs target 1400",True,47.5,5.0
v0,person_8,Person 8,real,lunch_snack,1400.0,70.0,175.0,46.7,1469,89,156,55,4.9,27.1,-10.9,17.8,relaxed_culinary,0.2,relaxed,0.5,1289.54,16,SERVING_BALANCE_RATIO_BLOCKED,flat_2.5x_default_ratio,True,34.8,4.0
v0,person_9,Person 9,real,full_day,1140.0,95.0,100.0,40.0,1138,87,101,43,-0.2,-8.4,1.0,7.5,strict_tight,0.08,strict,0.5,233.17,2,,,True,22.4,2.0
v0,person_9,Person 9,real,lunch_snack_dinner,1140.0,95.0,100.0,40.0,1168,83,107,45,2.5,-12.6,7.0,12.5,strict_relaxed_tol,0.1,strict,0.5,402.92,4,RECIPE_POOL_MISMATCH,"achievable kcal [996,4450] vs target 1140",True,26.8,2.5
v0,person_9,Person 9,real,lunch_dinner,1140.0,95.0,100.0,40.0,1174,91,105,43,3.0,-4.2,5.0,7.5,strict_tight,0.08,strict,0.5,192.0,2,,,True,35.5,2.5
v0,person_9,Person 9,real,lunch_only,1140.0,95.0,100.0,40.0,1096,95,90,40,-3.9,0.0,-10.0,0.0,strict_tight,0.08,strict,0.5,146.37,2,,,True,47.6,2.5
v0,person_9,Person 9,real,dinner_only,1140.0,95.0,100.0,40.0,967,53,96,41,-15.2,-44.2,-4.0,2.5,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1366.57,17,RECIPE_POOL_MISMATCH,"achievable kcal [396,1724] vs target 1140",True,47.6,4.0
v0,person_9,Person 9,real,lunch_snack,1140.0,95.0,100.0,40.0,1147,95,100,41,0.6,0.0,0.0,2.5,strict_tight,0.08,strict,0.5,170.59,2,,,True,45.5,2.5
v0,person_10,Person 10,real,full_day,1200.0,90.0,120.0,40.0,1175,83,120,40,-2.1,-7.8,0.0,0.0,strict_tight,0.08,strict,0.5,235.15,2,,,True,21.7,2.0
v0,person_10,Person 10,real,lunch_snack_dinner,1200.0,90.0,120.0,40.0,1239,92,117,45,3.2,2.2,-2.5,12.5,strict_tight,0.08,strict,0.5,194.43,2,,,True,33.7,3.0
v0,person_10,Person 10,real,lunch_dinner,1200.0,90.0,120.0,40.0,1184,86,120,40,-1.3,-4.4,0.0,0.0,strict_tight,0.08,strict,0.5,246.53,2,,,True,35.2,3.0
v0,person_10,Person 10,real,lunch_only,1200.0,90.0,120.0,40.0,940,78,78,35,-21.7,-13.3,-35.0,-12.5,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1451.49,17,SERVING_BALANCE_RATIO_BLOCKED,flat_2.5x_default_ratio,True,44.4,2.0
v0,person_10,Person 10,real,dinner_only,1200.0,90.0,120.0,40.0,1055,55,116,42,-12.1,-38.9,-3.3,5.0,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1161.95,17,RECIPE_POOL_MISMATCH,"achievable kcal [396,1724] vs target 1200",True,43.7,5.0
v0,person_10,Person 10,real,lunch_snack,1200.0,90.0,120.0,40.0,1126,80,110,41,-6.2,-11.1,-8.3,2.5,strict_tight,0.08,strict,1.0,67.49,1,,,True,37.0,2.0
v0,synth_1000_balanced,1000kcal / balanced,synthetic,full_day,1000.0,72.0,76.8,45.0,999,72,77,45,-0.1,0.0,0.3,0.0,strict_tight,0.08,strict,0.5,259.5,2,,,True,25.5,2.0
v0,synth_1000_balanced,1000kcal / balanced,synthetic,lunch_snack_dinner,1000.0,72.0,76.8,45.0,1008,72,77,46,0.8,0.0,0.3,2.2,strict_tight,0.08,strict,0.5,223.48,2,,,True,30.5,2.0
v0,synth_1000_balanced,1000kcal / balanced,synthetic,lunch_dinner,1000.0,72.0,76.8,45.0,1021,73,75,48,2.1,1.4,-2.3,6.7,strict_tight,0.08,strict,1.0,67.2,1,,,True,30.1,2.0
v0,synth_1000_balanced,1000kcal / balanced,synthetic,lunch_only,1000.0,72.0,76.8,45.0,1027,81,90,38,2.7,12.5,17.2,-15.6,strict_relaxed_tol,0.2,strict,0.5,712.34,8,SERVING_BALANCE_RATIO_BLOCKED,flat_2.5x_default_ratio,True,40.6,2.5
v0,synth_1000_balanced,1000kcal / balanced,synthetic,dinner_only,1000.0,72.0,76.8,45.0,998,63,76,49,-0.2,-12.5,-1.0,8.9,strict_tight,0.08,strict,0.5,223.83,2,,,True,61.5,4.0
v0,synth_1000_balanced,1000kcal / balanced,synthetic,lunch_snack,1000.0,72.0,76.8,45.0,1019,79,77,44,1.9,9.7,0.3,-2.2,strict_tight,0.08,strict,0.5,145.91,2,,,True,41.0,2.5
v0,synth_1000_low_protein,1000kcal / low protein,synthetic,full_day,1000.0,49.5,99.2,45.0,994,49,100,44,-0.6,-1.0,0.8,-2.2,strict_tight,0.08,strict,0.5,219.33,2,,,True,19.3,2.0
v0,synth_1000_low_protein,1000kcal / low protein,synthetic,lunch_snack_dinner,1000.0,49.5,99.2,45.0,995,50,100,44,-0.5,1.0,0.8,-2.2,strict_tight,0.08,strict,0.5,198.08,2,,,True,19.3,2.0
v0,synth_1000_low_protein,1000kcal / low protein,synthetic,lunch_dinner,1000.0,49.5,99.2,45.0,990,59,98,40,-1.0,19.2,-1.2,-11.1,strict_relaxed_tol,0.1,strict,0.5,370.98,4,MACRO_TOLERANCE_TOO_TIGHT,needs >= 15% band,True,21.1,2.5
v0,synth_1000_low_protein,1000kcal / low protein,synthetic,lunch_only,1000.0,49.5,99.2,45.0,731,48,75,27,-26.9,-3.0,-24.4,-40.0,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1478.94,17,SERVING_BALANCE_RATIO_BLOCKED,flat_2.5x_default_ratio,True,28.6,2.0
v0,synth_1000_low_protein,1000kcal / low protein,synthetic,dinner_only,1000.0,49.5,99.2,45.0,1036,56,98,47,3.6,13.1,-1.2,4.4,strict_tight,0.08,strict,1.0,76.95,1,,,True,44.5,4.0
v0,synth_1000_low_protein,1000kcal / low protein,synthetic,lunch_snack,1000.0,49.5,99.2,45.0,975,65,91,39,-2.5,31.3,-8.3,-13.3,strict_relaxed_tol,0.2,strict,0.5,564.36,8,SERVING_BALANCE_RATIO_BLOCKED,flat_2.5x_default_ratio,True,32.1,2.0
v0,synth_1000_extremely_low_protein,1000kcal / extremely low protein,synthetic,full_day,1000.0,27.0,121.8,45.0,1218,79,108,52,21.8,192.6,-11.3,15.6,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1792.91,17,RECIPE_POOL_MISMATCH,"achievable kcal [1218,5176] vs target 1000",True,17.1,1.0
v0,synth_1000_extremely_low_protein,1000kcal / extremely low protein,synthetic,lunch_snack_dinner,1000.0,27.0,121.8,45.0,1006,43,123,38,0.6,59.3,1.0,-15.6,relaxed_culinary,0.2,relaxed,0.5,1679.99,16,RECIPE_POOL_MISMATCH,"achievable kcal [996,4450] vs target 1000",True,31.8,2.5
v0,synth_1000_extremely_low_protein,1000kcal / extremely low protein,synthetic,lunch_dinner,1000.0,27.0,121.8,45.0,1127,66,118,43,12.7,144.4,-3.1,-4.4,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1530.55,17,RECIPE_POOL_MISMATCH,"achievable kcal [868,3811] vs target 1000",True,18.5,2.0
v0,synth_1000_extremely_low_protein,1000kcal / extremely low protein,synthetic,lunch_only,1000.0,27.0,121.8,45.0,731,48,75,27,-26.9,77.8,-38.4,-40.0,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1648.16,17,RECIPE_POOL_MISMATCH,"achievable kcal [472,2087] vs target 1000",True,28.6,2.0
v0,synth_1000_extremely_low_protein,1000kcal / extremely low protein,synthetic,dinner_only,1000.0,27.0,121.8,45.0,833,30,126,24,-16.7,11.1,3.4,-46.7,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1350.03,17,RECIPE_POOL_MISMATCH,"achievable kcal [396,1724] vs target 1000",True,52.8,5.0
v0,synth_1000_extremely_low_protein,1000kcal / extremely low protein,synthetic,lunch_snack,1000.0,27.0,121.8,45.0,1115,55,127,43,11.5,103.7,4.3,-4.4,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1628.11,17,RECIPE_POOL_MISMATCH,"achievable kcal [600,2726] vs target 1000",True,34.4,3.0
v0,synth_1000_high_protein,1000kcal / high protein,synthetic,full_day,1000.0,90.0,58.8,45.0,994,83,63,45,-0.6,-7.8,7.1,0.0,strict_tight,0.08,strict,0.5,147.22,2,,,True,23.2,1.5
v0,synth_1000_high_protein,1000kcal / high protein,synthetic,lunch_snack_dinner,1000.0,90.0,58.8,45.0,996,77,61,50,-0.4,-14.4,3.7,11.1,strict_relaxed_tol,0.15,strict,0.5,594.77,6,RECIPE_POOL_MISMATCH,"achievable kcal [996,4450] vs target 1000",True,38.5,2.5
v0,synth_1000_high_protein,1000kcal / high protein,synthetic,lunch_dinner,1000.0,90.0,58.8,45.0,1004,85,59,47,0.4,-5.6,0.3,4.4,strict_tight,0.08,strict,0.5,246.33,2,,,True,31.2,2.0
v0,synth_1000_high_protein,1000kcal / high protein,synthetic,lunch_only,1000.0,90.0,58.8,45.0,974,91,58,42,-2.6,1.1,-1.4,-6.7,strict_tight,0.08,strict,0.5,154.39,2,,,True,53.6,2.5
v0,synth_1000_high_protein,1000kcal / high protein,synthetic,dinner_only,1000.0,90.0,58.8,45.0,945,63,58,51,-5.5,-30.0,-1.4,13.3,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1539.8,17,RECIPE_POOL_MISMATCH,"achievable kcal [396,1724] vs target 1000",True,65.0,4.0
v0,synth_1000_high_protein,1000kcal / high protein,synthetic,lunch_snack,1000.0,90.0,58.8,45.0,995,91,61,43,-0.5,1.1,3.7,-4.4,strict_tight,0.08,strict,0.5,139.63,2,,,True,52.4,2.5
v0,synth_1000_extremely_high_protein,1000kcal / extremely high protein,synthetic,full_day,1000.0,115.9,33.8,44.6,1218,79,108,52,21.8,-31.8,219.5,16.6,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1873.96,17,RECIPE_POOL_MISMATCH,"achievable kcal [1218,5176] vs target 1000",True,17.1,1.0
v0,synth_1000_extremely_high_protein,1000kcal / extremely high protein,synthetic,lunch_snack_dinner,1000.0,115.9,33.8,44.6,996,62,91,42,-0.4,-46.5,169.2,-5.8,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1940.16,17,RECIPE_POOL_MISMATCH,"achievable kcal [996,4450] vs target 1000",True,21.0,1.0
v0,synth_1000_extremely_high_protein,1000kcal / extremely high protein,synthetic,lunch_dinner,1000.0,115.9,33.8,44.6,1021,73,75,48,2.1,-37.0,121.9,7.6,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1696.43,17,RECIPE_POOL_MISMATCH,"achievable kcal [868,3811] vs target 1000",True,30.1,2.0
v0,synth_1000_extremely_high_protein,1000kcal / extremely high protein,synthetic,lunch_only,1000.0,115.9,33.8,44.6,750,72,44,32,-25.0,-37.9,30.2,-28.3,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1469.98,17,SERVING_BALANCE_RATIO_BLOCKED,flat_2.5x_default_ratio,True,55.7,2.0
v0,synth_1000_extremely_high_protein,1000kcal / extremely high protein,synthetic,dinner_only,1000.0,115.9,33.8,44.6,857,62,38,51,-14.3,-46.5,12.4,14.3,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1292.95,17,RECIPE_POOL_MISMATCH,"achievable kcal [396,1724] vs target 1000",True,71.7,4.0
v0,synth_1000_extremely_high_protein,1000kcal / extremely high protein,synthetic,lunch_snack,1000.0,115.9,33.8,44.6,877,75,61,37,-12.3,-35.3,80.5,-17.0,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1267.64,17,RECIPE_POOL_MISMATCH,"achievable kcal [600,2726] vs target 1000",True,47.6,2.0
v0,synth_1000_low_fat,1000kcal / low fat,synthetic,full_day,1000.0,72.0,127.4,22.5,1306,81,128,52,30.6,12.5,0.5,131.1,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1249.63,17,RECIPE_POOL_MISMATCH,"achievable kcal [1218,5176] vs target 1000",True,16.0,2.0
v0,synth_1000_low_fat,1000kcal / low fat,synthetic,lunch_snack_dinner,1000.0,72.0,127.4,22.5,1172,66,131,43,17.2,-8.3,2.8,91.1,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1260.05,17,RECIPE_POOL_MISMATCH,"achievable kcal [996,4450] vs target 1000",True,22.5,3.0
v0,synth_1000_low_fat,1000kcal / low fat,synthetic,lunch_dinner,1000.0,72.0,127.4,22.5,995,57,128,28,-0.5,-20.8,0.5,24.4,strict_relaxed_tol,0.2,strict,0.5,720.04,8,RECIPE_POOL_MISMATCH,"achievable kcal [868,3811] vs target 1000",True,26.5,3.0
v0,synth_1000_low_fat,1000kcal / low fat,synthetic,lunch_only,1000.0,72.0,127.4,22.5,785,73,63,27,-21.5,1.4,-50.5,20.0,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1390.78,17,SERVING_BALANCE_RATIO_BLOCKED,flat_2.5x_default_ratio,True,53.1,2.0
v0,synth_1000_low_fat,1000kcal / low fat,synthetic,dinner_only,1000.0,72.0,127.4,22.5,833,30,126,24,-16.7,-58.3,-1.1,6.7,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1158.96,17,RECIPE_POOL_MISMATCH,"achievable kcal [396,1724] vs target 1000",True,52.8,5.0
v0,synth_1000_low_fat,1000kcal / low fat,synthetic,lunch_snack,1000.0,72.0,127.4,22.5,913,75,80,32,-8.7,4.2,-37.2,42.2,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1212.76,17,RECIPE_POOL_MISMATCH,"achievable kcal [600,2726] vs target 1000",True,45.7,2.0
v0,synth_1000_extremely_low_fat,1000kcal / extremely low fat,synthetic,full_day,1000.0,72.0,152.7,11.2,1394,83,147,53,39.4,15.3,-3.7,373.2,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1376.01,17,RECIPE_POOL_MISMATCH,"achievable kcal [1218,5176] vs target 1000",True,18.9,3.0
v0,synth_1000_extremely_low_fat,1000kcal / extremely low fat,synthetic,lunch_snack_dinner,1000.0,72.0,152.7,11.2,1276,69,152,43,27.6,-4.2,-0.5,283.9,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1186.81,17,RECIPE_POOL_MISMATCH,"achievable kcal [996,4450] vs target 1000",True,20.7,3.0
v0,synth_1000_extremely_low_fat,1000kcal / extremely low fat,synthetic,lunch_dinner,1000.0,72.0,152.7,11.2,1220,66,153,38,22.0,-8.3,0.2,239.3,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1255.64,17,RECIPE_POOL_MISMATCH,"achievable kcal [868,3811] vs target 1000",True,36.1,5.0
v0,synth_1000_extremely_low_fat,1000kcal / extremely low fat,synthetic,lunch_only,1000.0,72.0,152.7,11.2,577,42,61,18,-42.3,-41.7,-60.1,60.7,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1253.08,17,RECIPE_POOL_MISMATCH,"achievable kcal [472,2087] vs target 1000",True,36.3,2.0
v0,synth_1000_extremely_low_fat,1000kcal / extremely low fat,synthetic,dinner_only,1000.0,72.0,152.7,11.2,748,27,114,20,-25.2,-62.5,-25.3,78.6,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1270.31,17,RECIPE_POOL_MISMATCH,"achievable kcal [396,1724] vs target 1000",True,58.8,5.0
