version,day_id,date,meal_types,target_kcal,target_protein_g,target_carbs_g,target_fat_g,actual_kcal,actual_protein_g,actual_carbs_g,actual_fat_g,dev_kcal_pct,dev_protein_pct,dev_carbs_pct,dev_fat_pct,solve_mode,tolerance_tier,culinary_pass,serving_step,wall_time_ms,lp_attempts,culinary_cap_adherent,max_subrecipe_kcal_share_pct,max_subrecipe_servings
v2_shipped,887,2026-08-14,lunch,700.0,52.5,70.0,23.3,676,55,71,19,-3.4,4.8,1.4,-18.5,strict_relaxed_tol,0.2,strict,0.5,873.16,8,True,56.6,2.5
v2_shipped,889,2026-08-13,breakfast|dinner|lunch|snack,2200.0,154.0,259.0,61.0,2226,159,254,64,1.2,3.2,-1.9,4.9,strict_tight,0.08,strict,1.0,236.35,1,True,25.0,3.0
v2_shipped,891,2026-08-18,breakfast|dinner|lunch|snack,2000.0,125.0,295.0,36.0,2114,116,238,78,5.7,-7.2,-19.3,116.7,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1889.61,17,True,22.1,5.0
v2_shipped,620,2026-06-10,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1510,145,137,43,0.7,3.6,11.8,-14.0,strict_relaxed_tol,0.1,strict,0.5,500.57,4,True,45.0,2.5
v2_shipped,821,2026-07-16,dinner|lunch,1000.0,70.0,118.0,28.0,1006,96,104,23,0.6,37.1,-11.9,-17.9,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,2728.05,17,True,33.9,2.0
v2_shipped,627,2026-06-10,lunch,700.0,52.5,70.0,23.3,694,61,65,21,-0.9,16.2,-7.1,-9.9,strict_relaxed_tol,0.15,strict,0.5,740.58,6,True,56.5,2.5
v2_shipped,552,2026-05-18,lunch,700.0,52.5,70.0,23.3,573,38,56,22,-18.1,-27.6,-20.0,-5.6,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,2040.82,17,True,54.4,2.0
v2_shipped,553,2026-05-19,lunch,700.0,52.5,70.0,23.3,780,79,68,21,11.4,50.5,-2.9,-9.9,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,2415.57,17,True,66.5,2.0
v2_shipped,557,2026-05-19,dinner|lunch|snack,1200.0,90.0,120.0,40.0,1195,92,106,45,-0.4,2.2,-11.7,12.5,relaxed_culinary,0.15,relaxed,0.5,2040.61,14,True,32.3,2.0
v2_shipped,562,2026-05-25,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1505,160,127,40,0.3,14.3,3.7,-20.0,strict_relaxed_tol,0.2,strict,1.0,836.87,7,True,41.0,2.0
v2_shipped,568,2026-05-28,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1122,72,102,48,-6.5,-20.0,-15.0,20.0,relaxed_culinary,0.2,relaxed,1.0,1605.02,15,True,22.9,1.0
v2_shipped,571,2026-05-29,breakfast|lunch,600.0,45.0,60.0,20.0,606,43,62,21,1.0,-4.4,3.3,5.0,strict_tight,0.08,strict,0.5,251.0,2,False,39.2,1.0
v2_shipped,574,2026-06-01,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1304,86,181,26,8.7,-4.4,50.8,-35.0,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1872.06,17,True,22.3,2.0
v2_shipped,578,2026-06-01,breakfast|lunch,600.0,45.0,60.0,20.0,600,47,59,20,0.0,4.4,-1.7,0.0,strict_tight,0.08,strict,0.5,227.79,2,False,39.0,2.5
v2_shipped,584,2026-06-02,dinner|lunch|snack,2442.0,107.0,355.0,66.0,2415,153,346,46,-1.1,43.0,-2.5,-30.3,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,2017.87,17,True,31.9,6.0
v2_shipped,585,2026-06-03,dinner|lunch|snack,2442.0,107.0,355.0,66.0,2207,122,353,34,-9.6,14.0,-0.6,-48.5,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1993.47,17,True,31.4,5.0
v2_shipped,586,2026-06-04,dinner|lunch|snack,2442.0,107.0,355.0,66.0,2442,129,354,57,0.0,20.6,-0.3,-13.6,strict_tight,0.08,strict,0.5,251.4,2,True,34.8,4.5
v2_shipped,590,2026-06-04,lunch,700.0,52.5,70.0,23.3,722,53,72,25,3.1,1.0,2.9,7.3,strict_tight,0.08,strict,0.5,275.73,2,True,94.1,2.0
v2_shipped,593,2026-06-04,breakfast|dinner|lunch|snack,1100.0,82.5,110.0,36.7,1097,75,117,37,-0.3,-9.1,6.4,0.8,relaxed_culinary,0.08,relaxed,0.5,1350.17,10,True,31.0,2.0
v2_shipped,594,2026-06-05,breakfast|dinner|lunch|snack,1100.0,82.5,110.0,36.7,1090,81,109,37,-0.9,-1.8,-0.9,0.8,strict_tight,0.08,strict,0.5,458.09,2,True,22.9,3.5
v2_shipped,597,2026-06-10,breakfast|dinner|lunch|snack,1100.0,82.5,110.0,36.7,1134,70,119,42,3.1,-15.2,8.2,14.4,strict_relaxed_tol,0.1,strict,0.5,625.05,4,True,37.2,1.5
v2_shipped,598,2026-06-11,breakfast|dinner|lunch|snack,1100.0,82.5,110.0,36.7,1079,96,107,29,-1.9,16.4,-2.7,-21.0,strict_relaxed_tol,0.2,strict,0.5,865.6,8,True,35.4,1.5
v2_shipped,601,2026-06-16,breakfast|dinner|lunch|snack,1100.0,82.5,110.0,36.7,1125,85,115,36,2.3,3.0,4.5,-1.9,strict_tight,0.08,strict,0.5,243.69,2,True,37.8,2.0
v2_shipped,603,2026-06-18,breakfast|dinner|lunch|snack,1100.0,82.5,110.0,36.7,1099,80,111,37,-0.1,-3.0,0.9,0.8,strict_tight,0.08,strict,0.5,334.94,2,True,26.9,1.0
v2_shipped,776,2026-07-01,lunch,700.0,52.5,70.0,23.3,677,63,64,19,-3.3,20.0,-8.6,-18.5,strict_relaxed_tol,0.2,strict,0.5,737.7,8,True,52.6,1.5
v2_shipped,507,2026-05-13,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1194,80,121,43,-0.5,-11.1,0.8,7.5,strict_tight,0.08,strict,0.5,298.61,2,True,39.0,2.0
v2_shipped,508,2026-05-14,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1217,96,119,40,1.4,6.7,-0.8,0.0,strict_tight,0.08,strict,0.5,566.98,2,True,21.9,1.5
v2_shipped,509,2026-05-15,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1164,79,121,41,-3.0,-12.2,0.8,2.5,strict_tight,0.08,strict,1.0,108.5,1,True,17.6,2.0
v2_shipped,510,2026-05-18,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1204,95,118,39,0.3,5.6,-1.7,-2.5,strict_tight,0.08,strict,0.5,276.93,2,True,25.9,1.5
v2_shipped,511,2026-05-19,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1212,92,121,40,1.0,2.2,0.8,0.0,strict_tight,0.08,strict,0.5,393.58,2,True,28.9,1.5
v2_shipped,512,2026-05-20,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1192,85,119,42,-0.7,-5.6,-0.8,5.0,strict_tight,0.08,strict,0.5,352.57,2,True,28.9,2.5
v2_shipped,513,2026-05-21,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1242,94,115,45,3.5,4.4,-4.2,12.5,strict_relaxed_tol,0.1,strict,0.5,354.94,4,True,24.9,2.0
v2_shipped,514,2026-05-22,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1211,89,128,38,0.9,-1.1,6.7,-5.0,strict_tight,0.08,strict,0.5,228.23,2,True,22.9,1.5
v2_shipped,515,2026-05-25,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1169,86,123,37,-2.6,-4.4,2.5,-7.5,strict_tight,0.08,strict,1.0,80.19,1,True,20.0,2.0
v2_shipped,516,2026-05-26,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1253,101,119,41,4.4,12.2,-0.8,2.5,strict_tight,0.08,strict,0.5,301.78,2,True,37.3,1.5
v2_shipped,517,2026-05-27,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1240,91,123,43,3.3,1.1,2.5,7.5,strict_tight,0.08,strict,1.0,150.1,1,True,20.9,2.0
v2_shipped,518,2026-05-28,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1211,93,119,40,0.9,3.3,-0.8,0.0,strict_tight,0.08,strict,0.5,418.18,2,True,19.6,1.5
v2_shipped,519,2026-05-29,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1217,95,118,40,1.4,5.6,-1.7,0.0,strict_tight,0.08,strict,0.5,267.44,2,True,38.1,1.5
v2_shipped,844,2026-08-05,breakfast|dinner|lunch|snack,1700.0,119.0,200.0,47.0,1673,115,188,51,-1.6,-3.4,-6.0,8.5,strict_tight,0.08,strict,0.5,371.94,2,True,22.9,3.5
v2_shipped,778,2026-07-03,lunch,700.0,52.5,70.0,23.3,644,46,59,25,-8.0,-12.4,-15.7,7.3,strict_relaxed_tol,0.2,strict,0.5,797.6,8,True,68.9,1.5
v2_shipped,636,2026-06-15,lunch|snack,1500.0,140.0,122.5,50.0,1448,154,118,40,-3.5,10.0,-3.7,-20.0,strict_relaxed_tol,0.2,strict,1.0,705.53,7,True,59.9,4.0
v2_shipped,638,2026-06-17,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1513,141,126,50,0.9,0.7,2.9,0.0,strict_tight,0.08,strict,0.5,266.17,2,True,29.3,3.0
v2_shipped,639,2026-06-18,lunch|snack,1500.0,140.0,122.5,50.0,1448,154,118,40,-3.5,10.0,-3.7,-20.0,strict_relaxed_tol,0.2,strict,1.0,657.11,7,True,59.9,4.0
v2_shipped,855,2026-08-04,breakfast|dinner|lunch|snack,1900.0,133.0,223.0,53.0,1828,134,202,54,-3.8,0.8,-9.4,1.9,strict_tight,0.08,strict,0.5,306.69,2,True,29.4,3.5
v2_shipped,857,2026-08-03,breakfast|lunch|snack,1600.0,175.0,68.0,70.0,1631,160,76,77,1.9,-8.6,11.8,10.0,strict_tight,0.08,strict,0.5,183.51,2,True,41.4,3.5
v2_shipped,859,2026-08-05,breakfast|lunch|snack,1600.0,175.0,68.0,70.0,1496,128,103,63,-6.5,-26.9,51.5,-10.0,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1547.31,17,True,41.5,5.0
v2_shipped,861,2026-08-07,breakfast|lunch|snack,1600.0,175.0,68.0,70.0,1596,160,85,68,-0.2,-8.6,25.0,-2.9,relaxed_culinary,0.1,relaxed,0.5,1191.31,12,True,64.5,4.5
v2_shipped,863,2026-08-04,dinner|lunch,1140.0,95.0,100.0,40.0,1134,103,87,41,-0.5,8.4,-13.0,2.5,relaxed_culinary,0.1,relaxed,0.5,1198.52,12,True,35.3,2.5
v2_shipped,869,2026-08-20,dinner|lunch,1140.0,95.0,100.0,40.0,1158,88,106,43,1.6,-7.4,6.0,7.5,strict_tight,0.08,strict,0.5,225.26,2,True,30.8,2.0
v2_shipped,870,2026-08-24,dinner|lunch,1140.0,95.0,100.0,40.0,1160,113,94,37,1.8,18.9,-6.0,-7.5,strict_relaxed_tol,0.2,strict,0.5,899.83,8,True,40.0,1.5
v2_shipped,874,2026-08-31,dinner|lunch,1140.0,95.0,100.0,40.0,1133,80,99,46,-0.6,-15.8,-1.0,15.0,strict_relaxed_tol,0.15,strict,0.5,596.31,6,True,51.6,2.5
v2_shipped,840,2026-08-04,breakfast|dinner|lunch|snack,1450.0,102.0,170.0,40.0,1437,102,170,39,-0.9,0.0,0.0,-2.5,strict_tight,0.08,strict,1.0,205.58,1,True,16.5,3.0
v2_shipped,732,2026-06-23,lunch,700.0,52.5,70.0,23.3,736,79,68,17,5.1,50.5,-2.9,-27.0,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1647.69,17,True,64.5,2.0
v2_shipped,841,2026-08-05,breakfast|dinner|lunch|snack,1450.0,102.0,170.0,40.0,1427,94,172,40,-1.6,-7.8,1.2,0.0,strict_tight,0.08,strict,0.5,312.91,2,True,26.9,2.5
v2_shipped,734,2026-06-25,lunch,700.0,52.5,70.0,23.3,701,54,66,25,0.1,2.9,-5.7,7.3,strict_tight,0.08,strict,0.5,198.31,2,True,83.3,2.5
v2_shipped,842,2026-08-06,breakfast|dinner|lunch|snack,1450.0,102.0,170.0,40.0,1384,101,158,39,-4.6,-1.0,-7.1,-2.5,strict_tight,0.08,strict,1.0,118.44,1,True,22.4,5.0
v2_shipped,875,2026-08-07,lunch,1240.0,124.0,74.0,50.0,1280,134,73,50,3.2,8.1,-1.4,0.0,strict_tight,0.08,strict,0.5,181.44,2,True,62.1,4.0
v2_shipped,805,2026-07-07,lunch,700.0,52.5,70.0,23.3,644,46,59,25,-8.0,-12.4,-15.7,7.3,strict_relaxed_tol,0.2,strict,0.5,802.37,8,True,68.9,1.5
v2_shipped,808,2026-07-08,dinner|lunch,1140.0,95.0,100.0,40.0,1126,91,102,39,-1.2,-4.2,2.0,-2.5,strict_tight,0.08,strict,0.5,285.42,2,True,39.4,1.5
v2_shipped,877,2026-08-12,breakfast|dinner|lunch|snack,3020.0,189.0,445.0,54.0,2756,201,307,81,-8.7,6.3,-31.0,50.0,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1550.31,17,True,27.7,7.0
v2_shipped,810,2026-07-15,dinner|lunch,1140.0,95.0,100.0,40.0,1126,91,102,39,-1.2,-4.2,2.0,-2.5,strict_tight,0.08,strict,0.5,261.31,2,True,39.4,1.5
v2_shipped,811,2026-07-16,dinner|lunch,1140.0,95.0,100.0,40.0,1181,121,96,35,3.6,27.4,-4.0,-12.5,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1476.79,17,True,44.0,2.0
v2_shipped,879,2026-08-11,lunch,1650.0,136.0,144.0,59.0,1351,81,184,32,-18.1,-40.4,27.8,-45.8,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1422.16,17,True,93.7,3.0
v2_shipped,813,2026-07-21,dinner|lunch,1140.0,95.0,100.0,40.0,1135,96,99,39,-0.4,1.1,-1.0,-2.5,strict_tight,0.08,strict,0.5,293.59,2,True,41.2,2.0
v2_shipped,814,2026-07-22,dinner|lunch,1140.0,95.0,100.0,40.0,1299,107,93,56,13.9,12.6,-7.0,40.0,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1664.95,17,True,39.6,2.0
v2_shipped,881,2026-08-13,lunch,1650.0,136.0,144.0,59.0,1648,157,144,50,-0.1,15.4,0.0,-15.3,strict_relaxed_tol,0.15,strict,0.5,479.02,6,True,69.6,5.0
v2_shipped,815,2026-07-23,dinner|lunch,1140.0,95.0,100.0,40.0,1112,101,105,32,-2.5,6.3,5.0,-20.0,strict_relaxed_tol,0.2,strict,0.5,830.03,8,True,45.8,1.5
v2_shipped,884,2026-08-11,lunch,700.0,52.5,70.0,23.3,684,44,72,24,-2.3,-16.2,2.9,3.0,strict_relaxed_tol,0.15,strict,0.5,667.71,6,True,58.4,2.5
v2_shipped,816,2026-07-27,dinner|lunch,1140.0,95.0,100.0,40.0,1155,90,111,39,1.3,-5.3,11.0,-2.5,strict_tight,0.08,strict,0.5,223.97,2,True,43.5,6.5
v2_shipped,888,2026-08-12,breakfast|dinner|lunch|snack,2200.0,154.0,259.0,61.0,2143,135,233,74,-2.6,-12.3,-10.0,21.3,strict_relaxed_tol,0.15,strict,0.5,698.24,6,True,22.2,4.5
v2_shipped,819,2026-07-30,dinner|lunch,1140.0,95.0,100.0,40.0,1131,93,102,39,-0.8,-2.1,2.0,-2.5,strict_tight,0.08,strict,1.0,114.09,1,True,41.3,2.0
v2_shipped,890,2026-08-17,breakfast|dinner|lunch|snack,2000.0,125.0,295.0,36.0,1627,122,153,59,-18.6,-2.4,-48.1,63.9,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1859.49,17,True,20.9,2.0
