version,diet_id,diet_label,diet_group,combo,target_kcal,target_protein_g,target_carbs_g,target_fat_g,actual_kcal,actual_protein_g,actual_carbs_g,actual_fat_g,dev_kcal_pct,dev_protein_pct,dev_carbs_pct,dev_fat_pct,solve_mode,tolerance_tier,culinary_pass,serving_step,wall_time_ms,lp_attempts,root_cause_category,root_cause_detail,culinary_cap_adherent,max_subrecipe_kcal_share_pct,max_subrecipe_servings
v5,person_5,Person 5,real,lunch_dinner,1400.0,105.0,140.0,46.7,1399,102,141,48,-0.1,-2.9,0.7,2.8,strict_tight,0.08,strict,0.5,202.12,2,,,True,29.8,3.5
v5,person_5,Person 5,real,lunch_only,1400.0,105.0,140.0,46.7,1306,115,95,52,-6.7,9.5,-32.1,11.3,single_meal_kcal_only,0.08,strict,1.0,167.45,1,,,True,47.9,4.0
v5,person_5,Person 5,real,dinner_only,1400.0,105.0,140.0,46.7,1428,94,99,73,2.0,-10.5,-29.3,56.3,single_meal_kcal_only,0.08,strict,1.0,82.48,1,,,True,64.5,6.0
v5,person_5,Person 5,real,lunch_snack,1400.0,105.0,140.0,46.7,1384,111,129,47,-1.1,5.7,-7.9,0.6,strict_tight,0.08,strict,0.5,157.33,2,,,True,45.2,3.0
v5,person_6,Person 6,real,full_day,1600.0,120.0,160.0,53.3,1593,116,162,53,-0.4,-3.3,1.2,-0.6,strict_tight,0.08,strict,0.5,242.49,2,,,True,26.2,3.5
v5,person_6,Person 6,real,lunch_snack_dinner,1600.0,120.0,160.0,53.3,1585,118,160,52,-0.9,-1.7,0.0,-2.4,strict_tight,0.08,strict,0.5,212.52,2,,,True,32.9,3.5
v5,person_6,Person 6,real,lunch_dinner,1600.0,120.0,160.0,53.3,1599,112,158,58,-0.1,-6.7,-1.2,8.8,strict_tight,0.08,strict,1.0,77.39,1,,,True,26.1,4.0
v5,person_6,Person 6,real,lunch_only,1600.0,120.0,160.0,53.3,1479,133,98,62,-7.6,10.8,-38.8,16.3,single_meal_kcal_only,0.08,strict,0.5,148.87,2,,,True,49.4,5.0
v5,person_6,Person 6,real,dinner_only,1600.0,120.0,160.0,53.3,1669,109,119,84,4.3,-9.2,-25.6,57.6,single_meal_kcal_only,0.08,strict,1.0,70.83,1,,,True,64.4,7.0
v5,person_6,Person 6,real,lunch_snack,1600.0,120.0,160.0,53.3,1586,118,142,60,-0.9,-1.7,-11.2,12.6,strict_relaxed_tol,0.1,strict,0.5,340.03,5,,,True,39.5,3.0
v5,person_7,Person 7,real,full_day,1700.0,127.5,170.0,56.7,1698,127,169,57,-0.1,-0.4,-0.6,0.5,strict_tight,0.08,strict,0.5,379.75,2,,,True,30.7,3.5
v5,person_7,Person 7,real,lunch_snack_dinner,1700.0,127.5,170.0,56.7,1710,113,173,63,0.6,-11.4,1.8,11.1,strict_tight,0.08,strict,1.0,105.22,1,,,True,25.7,5.0
v5,person_7,Person 7,real,lunch_dinner,1700.0,127.5,170.0,56.7,1687,114,178,58,-0.8,-10.6,4.7,2.3,strict_tight,0.08,strict,1.0,76.61,1,,,True,26.1,5.0
v5,person_7,Person 7,real,lunch_only,1700.0,127.5,170.0,56.7,1583,148,99,66,-6.9,16.1,-41.8,16.4,single_meal_kcal_only,0.08,strict,1.0,340.84,4,,,True,52.7,5.0
v5,person_7,Person 7,real,dinner_only,1700.0,127.5,170.0,56.7,1826,114,142,89,7.4,-10.6,-16.5,57.0,single_meal_kcal_only,0.08,strict,1.0,151.72,1,,,True,58.9,7.0
v5,person_7,Person 7,real,lunch_snack,1700.0,127.5,170.0,56.7,1725,135,145,67,1.5,5.9,-14.7,18.2,strict_relaxed_tol,0.17647058823529413,strict,0.5,907.17,11,,,True,42.3,3.5
v5,person_8,Person 8,real,full_day,1400.0,70.0,175.0,46.7,1411,80,160,50,0.8,14.3,-8.6,7.1,strict_tight,0.08,strict,0.5,231.24,2,,,True,18.1,2.5
v5,person_8,Person 8,real,lunch_snack_dinner,1400.0,70.0,175.0,46.7,1407,75,159,52,0.5,7.1,-9.1,11.3,strict_tight,0.08,strict,0.5,196.31,2,,,True,22.7,3.5
v5,person_8,Person 8,real,lunch_dinner,1400.0,70.0,175.0,46.7,1197,77,115,48,-14.5,10.0,-34.3,2.8,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,2065.27,25,,,True,25.6,3.0
v5,person_8,Person 8,real,lunch_only,1400.0,70.0,175.0,46.7,1306,115,95,52,-6.7,64.3,-45.7,11.3,single_meal_kcal_only,0.08,strict,1.0,290.09,4,,,True,47.9,4.0
v5,person_8,Person 8,real,dinner_only,1400.0,70.0,175.0,46.7,1472,73,176,53,5.1,4.3,0.6,13.5,single_meal_kcal_only,0.08,strict,1.0,74.54,1,,,True,47.8,8.0
v5,person_8,Person 8,real,lunch_snack,1400.0,70.0,175.0,46.7,1238,83,117,49,-11.6,18.6,-33.1,4.9,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1814.32,25,,,True,33.7,3.0
v5,person_9,Person 9,real,full_day,1140.0,95.0,100.0,40.0,1136,88,100,43,-0.4,-7.4,0.0,7.5,strict_tight,0.08,strict,0.5,263.55,2,,,True,27.6,2.5
v5,person_9,Person 9,real,lunch_snack_dinner,1140.0,95.0,100.0,40.0,1116,88,100,40,-2.1,-7.4,0.0,0.0,strict_tight,0.08,strict,0.5,140.96,2,,,True,37.4,2.5
v5,person_9,Person 9,real,lunch_dinner,1140.0,95.0,100.0,40.0,1140,91,100,42,0.0,-4.2,0.0,5.0,strict_tight,0.08,strict,0.5,207.85,2,,,True,36.6,2.0
v5,person_9,Person 9,real,lunch_only,1140.0,95.0,100.0,40.0,1097,85,92,43,-3.8,-10.5,-8.0,7.5,single_meal_kcal_only,0.08,strict,1.0,65.17,1,,,True,38.0,4.0
v5,person_9,Person 9,real,dinner_only,1140.0,95.0,100.0,40.0,1219,85,69,67,6.9,-10.5,-31.0,67.5,single_meal_kcal_only,0.08,strict,0.5,135.87,2,,,True,69.3,5.5
v5,person_9,Person 9,real,lunch_snack,1140.0,95.0,100.0,40.0,1132,93,101,40,-0.7,-2.1,1.0,0.0,strict_tight,0.08,strict,0.5,152.17,2,,,True,46.1,2.5
v5,person_10,Person 10,real,full_day,1200.0,90.0,120.0,40.0,1228,90,120,43,2.3,0.0,0.0,7.5,strict_tight,0.08,strict,0.5,210.74,2,,,True,25.5,2.0
v5,person_10,Person 10,real,lunch_snack_dinner,1200.0,90.0,120.0,40.0,1213,91,117,42,1.1,1.1,-2.5,5.0,strict_tight,0.08,strict,0.5,140.76,2,,,True,34.4,2.5
v5,person_10,Person 10,real,lunch_dinner,1200.0,90.0,120.0,40.0,1234,93,120,42,2.8,3.3,0.0,5.0,strict_tight,0.08,strict,0.5,201.09,2,,,True,33.8,2.5
v5,person_10,Person 10,real,lunch_only,1200.0,90.0,120.0,40.0,1166,88,94,49,-2.8,-2.2,-21.7,22.5,single_meal_kcal_only,0.08,strict,1.0,65.5,1,,,True,35.8,5.0
v5,person_10,Person 10,real,dinner_only,1200.0,90.0,120.0,40.0,1274,80,98,62,6.2,-11.1,-18.3,55.0,single_meal_kcal_only,0.08,strict,1.0,69.1,1,,,True,60.3,5.0
v5,person_10,Person 10,real,lunch_snack,1200.0,90.0,120.0,40.0,1163,93,108,40,-3.1,3.3,-10.0,0.0,strict_tight,0.08,strict,0.5,137.14,2,,,True,44.8,2.5
v5,synth_1000_balanced,1000kcal / balanced,synthetic,full_day,1000.0,72.0,76.8,45.0,1004,72,77,45,0.4,0.0,0.3,0.0,strict_tight,0.08,strict,0.5,226.12,2,,,True,22.9,1.5
v5,synth_1000_balanced,1000kcal / balanced,synthetic,lunch_snack_dinner,1000.0,72.0,76.8,45.0,1008,72,77,46,0.8,0.0,0.3,2.2,strict_tight,0.08,strict,0.5,303.26,2,,,True,30.5,2.0
v5,synth_1000_balanced,1000kcal / balanced,synthetic,lunch_dinner,1000.0,72.0,76.8,45.0,1021,73,75,48,2.1,1.4,-2.3,6.7,strict_tight,0.08,strict,1.0,92.48,1,,,True,30.1,2.0
v5,synth_1000_balanced,1000kcal / balanced,synthetic,lunch_only,1000.0,72.0,76.8,45.0,992,81,70,43,-0.8,12.5,-8.9,-4.4,single_meal_kcal_only,0.08,strict,1.0,79.42,1,,,True,42.1,4.0
v5,synth_1000_balanced,1000kcal / balanced,synthetic,dinner_only,1000.0,72.0,76.8,45.0,1033,65,77,52,3.3,-9.7,0.3,15.6,single_meal_kcal_only,0.08,strict,1.0,74.9,1,,,True,59.5,4.0
v5,synth_1000_balanced,1000kcal / balanced,synthetic,lunch_snack,1000.0,72.0,76.8,45.0,992,78,80,40,-0.8,8.3,4.2,-11.1,strict_relaxed_tol,0.1,strict,0.5,478.84,5,,,True,42.1,2.0
v5,synth_1000_low_protein,1000kcal / low protein,synthetic,full_day,1000.0,49.5,99.2,45.0,1001,58,98,42,0.1,17.2,-1.2,-6.7,strict_tight,0.08,strict,0.5,181.37,2,,,True,19.2,2.0
v5,synth_1000_low_protein,1000kcal / low protein,synthetic,lunch_snack_dinner,1000.0,49.5,99.2,45.0,974,60,92,41,-2.6,21.2,-7.3,-8.9,strict_relaxed_tol,0.1,strict,0.5,502.39,5,,,True,21.4,1.5
v5,synth_1000_low_protein,1000kcal / low protein,synthetic,lunch_dinner,1000.0,49.5,99.2,45.0,947,65,86,38,-5.3,31.3,-13.3,-15.6,strict_relaxed_tol,0.2,strict,0.5,902.7,11,,,True,24.3,2.5
v5,synth_1000_low_protein,1000kcal / low protein,synthetic,lunch_only,1000.0,49.5,99.2,45.0,957,57,92,40,-4.3,15.2,-7.3,-11.1,single_meal_kcal_only,0.08,strict,1.0,70.7,1,,,True,36.1,5.0
v5,synth_1000_low_protein,1000kcal / low protein,synthetic,dinner_only,1000.0,49.5,99.2,45.0,1036,56,98,47,3.6,13.1,-1.2,4.4,single_meal_kcal_only,0.08,strict,1.0,75.94,1,,,True,44.5,4.0
v5,synth_1000_low_protein,1000kcal / low protein,synthetic,lunch_snack,1000.0,49.5,99.2,45.0,983,64,95,39,-1.7,29.3,-4.2,-13.3,relaxed_culinary,0.2,relaxed,0.5,1577.85,23,,,True,32.5,2.5
v5,synth_1000_extremely_low_protein,1000kcal / extremely low protein,synthetic,full_day,1000.0,27.0,121.8,45.0,1251,79,116,52,25.1,192.6,-4.8,15.6,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,2010.48,25,,,True,16.7,2.0
v5,synth_1000_extremely_low_protein,1000kcal / extremely low protein,synthetic,lunch_snack_dinner,1000.0,27.0,121.8,45.0,1084,64,111,43,8.4,137.0,-8.9,-4.4,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,2115.38,25,,,True,19.3,2.0
v5,synth_1000_extremely_low_protein,1000kcal / extremely low protein,synthetic,lunch_dinner,1000.0,27.0,121.8,45.0,956,61,94,37,-4.4,125.9,-22.8,-17.8,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1320.45,25,,,True,21.8,2.0
v5,synth_1000_extremely_low_protein,1000kcal / extremely low protein,synthetic,lunch_only,1000.0,27.0,121.8,45.0,957,57,92,40,-4.3,111.1,-24.5,-11.1,single_meal_kcal_only,0.08,strict,1.0,261.68,4,,,True,36.1,5.0
v5,synth_1000_extremely_low_protein,1000kcal / extremely low protein,synthetic,dinner_only,1000.0,27.0,121.8,45.0,1040,47,119,42,4.0,74.1,-2.3,-6.7,single_meal_kcal_only,0.08,strict,1.0,214.89,4,,,True,42.3,5.0
v5,synth_1000_extremely_low_protein,1000kcal / extremely low protein,synthetic,lunch_snack,1000.0,27.0,121.8,45.0,600,42,56,23,-40.0,55.6,-54.0,-48.9,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1429.02,25,,,True,34.8,1.0
v5,synth_1000_high_protein,1000kcal / high protein,synthetic,full_day,1000.0,90.0,58.8,45.0,1015,84,67,45,1.5,-6.7,13.9,0.0,strict_tight,0.08,strict,0.5,109.1,2,,,True,30.8,1.5
v5,synth_1000_high_protein,1000kcal / high protein,synthetic,lunch_snack_dinner,1000.0,90.0,58.8,45.0,1008,91,60,45,0.8,1.1,2.0,0.0,strict_tight,0.08,strict,0.5,184.57,2,,,True,41.4,2.0
v5,synth_1000_high_protein,1000kcal / high protein,synthetic,lunch_dinner,1000.0,90.0,58.8,45.0,989,91,58,44,-1.1,1.1,-1.4,-2.2,strict_tight,0.08,strict,0.5,210.95,2,,,True,42.2,2.0
v5,synth_1000_high_protein,1000kcal / high protein,synthetic,lunch_only,1000.0,90.0,58.8,45.0,957,81,51,48,-4.3,-10.0,-13.3,6.7,single_meal_kcal_only,0.08,strict,1.0,73.65,1,,,True,43.6,5.0
v5,synth_1000_high_protein,1000kcal / high protein,synthetic,dinner_only,1000.0,90.0,58.8,45.0,945,63,58,51,-5.5,-30.0,-1.4,13.3,single_meal_kcal_only,0.08,strict,1.0,366.79,4,,,True,65.0,4.0
v5,synth_1000_high_protein,1000kcal / high protein,synthetic,lunch_snack,1000.0,90.0,58.8,45.0,991,90,60,44,-0.9,0.0,2.0,-2.2,strict_tight,0.08,strict,0.5,268.2,2,,,True,52.6,2.5
v5,synth_1000_extremely_high_protein,1000kcal / extremely high protein,synthetic,full_day,1000.0,115.9,33.8,44.6,1218,79,108,52,21.8,-31.8,219.5,16.6,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,2127.51,25,,,True,17.1,1.0
v5,synth_1000_extremely_high_protein,1000kcal / extremely high protein,synthetic,lunch_snack_dinner,1000.0,115.9,33.8,44.6,996,62,91,42,-0.4,-46.5,169.2,-5.8,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1787.15,25,,,True,21.0,1.0
v5,synth_1000_extremely_high_protein,1000kcal / extremely high protein,synthetic,lunch_dinner,1000.0,115.9,33.8,44.6,1013,100,47,47,1.3,-13.7,39.1,5.4,relaxed_culinary,0.2,relaxed,mixed_quarter,1782.62,24,,,True,46.3,2.25
v5,synth_1000_extremely_high_protein,1000kcal / extremely high protein,synthetic,lunch_only,1000.0,115.9,33.8,44.6,1027,105,49,46,2.7,-9.4,45.0,3.1,single_meal_kcal_only,0.08,strict,1.0,71.5,1,,,True,60.9,3.0
v5,synth_1000_extremely_high_protein,1000kcal / extremely high protein,synthetic,dinner_only,1000.0,115.9,33.8,44.6,945,63,58,51,-5.5,-45.6,71.6,14.3,single_meal_kcal_only,0.08,strict,1.0,288.66,4,,,True,65.0,4.0
v5,synth_1000_extremely_high_protein,1000kcal / extremely high protein,synthetic,lunch_snack,1000.0,115.9,33.8,44.6,995,115,38,43,-0.5,-0.8,12.4,-3.6,strict_tight,0.08,strict,0.5,233.15,2,,,True,73.4,3.5
v5,synth_1000_low_fat,1000kcal / low fat,synthetic,full_day,1000.0,72.0,127.4,22.5,1306,81,128,52,30.6,12.5,0.5,131.1,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1960.37,25,,,True,16.0,2.0
v5,synth_1000_low_fat,1000kcal / low fat,synthetic,lunch_snack_dinner,1000.0,72.0,127.4,22.5,1084,64,111,43,8.4,-11.1,-12.9,91.1,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1941.55,25,,,True,19.3,2.0
v5,synth_1000_low_fat,1000kcal / low fat,synthetic,lunch_dinner,1000.0,72.0,127.4,22.5,956,61,94,37,-4.4,-15.3,-26.2,64.4,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1853.22,25,,,True,21.8,2.0
v5,synth_1000_low_fat,1000kcal / low fat,synthetic,lunch_only,1000.0,72.0,127.4,22.5,959,79,87,33,-4.1,9.7,-31.7,46.7,single_meal_kcal_only,0.08,strict,1.0,69.7,1,,,True,43.5,3.0
v5,synth_1000_low_fat,1000kcal / low fat,synthetic,dinner_only,1000.0,72.0,127.4,22.5,1033,65,77,52,3.3,-9.7,-39.6,131.1,single_meal_kcal_only,0.08,strict,1.0,71.7,1,,,True,59.5,4.0
v5,synth_1000_low_fat,1000kcal / low fat,synthetic,lunch_snack,1000.0,72.0,127.4,22.5,913,75,80,32,-8.7,4.2,-37.2,42.2,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1750.82,25,,,True,45.7,2.0
v5,synth_1000_extremely_low_fat,1000kcal / extremely low fat,synthetic,full_day,1000.0,72.0,152.7,11.2,1339,81,136,52,33.9,12.5,-10.9,364.3,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1774.72,25,,,True,15.6,2.0
v5,synth_1000_extremely_low_fat,1000kcal / extremely low fat,synthetic,lunch_snack_dinner,1000.0,72.0,152.7,11.2,1084,64,111,43,8.4,-11.1,-27.3,283.9,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1715.76,25,,,True,19.3,2.0
v5,synth_1000_extremely_low_fat,1000kcal / extremely low fat,synthetic,lunch_dinner,1000.0,72.0,152.7,11.2,956,61,94,37,-4.4,-15.3,-38.4,230.4,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1823.09,25,,,True,21.8,2.0
v5,synth_1000_extremely_low_fat,1000kcal / extremely low fat,synthetic,lunch_only,1000.0,72.0,152.7,11.2,959,79,87,33,-4.1,9.7,-43.0,194.6,single_meal_kcal_only,0.08,strict,1.0,70.85,1,,,True,43.5,3.0
v5,synth_1000_extremely_low_fat,1000kcal / extremely low fat,synthetic,dinner_only,1000.0,72.0,152.7,11.2,1033,65,77,52,3.3,-9.7,-49.6,364.3,single_meal_kcal_only,0.08,strict,1.0,70.03,1,,,True,59.5,4.0
v5,synth_1000_extremely_low_fat,1000kcal / extremely low fat,synthetic,lunch_snack,1000.0,72.0,152.7,11.2,600,42,56,23,-40.0,-41.7,-63.3,105.4,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1790.4,25,,,True,34.8,1.0
v5,synth_1000_high_fat,1000kcal / high fat,synthetic,full_day,1000.0,66.5,33.8,66.5,1218,79,108,52,21.8,18.8,219.5,-21.8,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,2085.68,25,,,True,17.1,1.0
v5,synth_1000_high_fat,1000kcal / high fat,synthetic,lunch_snack_dinner,1000.0,66.5,33.8,66.5,1149,76,92,53,14.9,14.3,172.2,-20.3,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1698.39,25,,,True,26.7,2.0
v5,synth_1000_high_fat,1000kcal / high fat,synthetic,lunch_dinner,1000.0,66.5,33.8,66.5,1021,73,75,48,2.1,9.8,121.9,-27.8,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1844.09,25,,,True,30.1,2.0
v5,synth_1000_high_fat,1000kcal / high fat,synthetic,lunch_only,1000.0,66.5,33.8,66.5,957,57,92,40,-4.3,-14.3,172.2,-39.8,single_meal_kcal_only,0.08,strict,1.0,95.89,1,,,True,36.1,5.0
v5,synth_1000_high_fat,1000kcal / high fat,synthetic,dinner_only,1000.0,66.5,33.8,66.5,1014,66,60,57,1.4,-0.8,77.5,-14.3,single_meal_kcal_only,0.08,strict,1.0,166.49,1,,,True,60.6,4.0
v5,synth_1000_high_fat,1000kcal / high fat,synthetic,lunch_snack,1000.0,66.5,33.8,66.5,808,72,59,32,-19.2,8.3,74.6,-51.9,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1764.08,25,,,True,51.6,2.0
v5,synth_1000_extremely_high_fat,1000kcal / extremely high fat,synthetic,full_day,1000.0,52.8,33.8,72.6,1218,79,108,52,21.8,49.6,219.5,-28.4,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1750.11,25,,,True,17.1,1.0
v5,synth_1000_extremely_high_fat,1000kcal / extremely high fat,synthetic,lunch_snack_dinner,1000.0,52.8,33.8,72.6,996,62,91,42,-0.4,17.4,169.2,-42.1,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1834.79,25,,,True,21.0,1.0
v5,synth_1000_extremely_high_fat,1000kcal / extremely high fat,synthetic,lunch_dinner,1000.0,52.8,33.8,72.6,868,60,74,37,-13.2,13.6,118.9,-49.0,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1697.39,25,,,True,24.0,1.0
v5,synth_1000_extremely_high_fat,1000kcal / extremely high fat,synthetic,lunch_only,1000.0,52.8,33.8,72.6,957,57,92,40,-4.3,8.0,172.2,-44.9,single_meal_kcal_only,0.08,strict,1.0,66.27,1,,,True,36.1,5.0
v5,synth_1000_extremely_high_fat,1000kcal / extremely high fat,synthetic,dinner_only,1000.0,52.8,33.8,72.6,929,55,61,51,-7.1,4.2,80.5,-29.8,single_meal_kcal_only,0.08,strict,1.0,69.73,1,,,True,49.6,3.0
v5,synth_1000_extremely_high_fat,1000kcal / extremely high fat,synthetic,lunch_snack,1000.0,52.8,33.8,72.6,600,42,56,23,-40.0,-20.5,65.7,-68.3,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1744.4,25,,,True,34.8,1.0
v5,synth_1000_low_carbs,1000kcal / low carbs,synthetic,full_day,1000.0,84.0,33.8,58.8,1218,79,108,52,21.8,-6.0,219.5,-11.6,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1709.64,25,,,True,17.1,1.0
v5,synth_1000_low_carbs,1000kcal / low carbs,synthetic,lunch_snack_dinner,1000.0,84.0,33.8,58.8,1149,76,92,53,14.9,-9.5,172.2,-9.9,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1891.98,25,,,True,26.7,2.0
v5,synth_1000_low_carbs,1000kcal / low carbs,synthetic,lunch_dinner,1000.0,84.0,33.8,58.8,1021,73,75,48,2.1,-13.1,121.9,-18.4,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1951.84,25,,,True,30.1,2.0
v5,synth_1000_low_carbs,1000kcal / low carbs,synthetic,lunch_only,1000.0,84.0,33.8,58.8,957,81,51,48,-4.3,-3.6,50.9,-18.4,single_meal_kcal_only,0.08,strict,1.0,73.22,1,,,True,43.6,5.0
v5,synth_1000_low_carbs,1000kcal / low carbs,synthetic,dinner_only,1000.0,84.0,33.8,58.8,1055,76,52,60,5.5,-9.5,53.8,2.0,single_meal_kcal_only,0.08,strict,0.5,145.0,2,,,True,72.7,5.0
